[22Mar2026 11:58:53.610] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "angel-islands-2.0.3.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.614] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "appleskin-neoforge-mc1.21-3.0.8.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.619] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Applied-Mekanistics-1.6.3.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.622] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "architectury-13.0.8-neoforge.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.626] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ars_creo-1.21.1-5.2.0.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.635] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ars_nouveau-1.21.1-5.11.3.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.639] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "arseng-2.1.1-beta.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.642] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "artifacts-neoforge-13.2.0.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.646] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "athena-neoforge-1.21-4.0.2.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.649] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "attributefix-neoforge-1.21.1-21.1.3.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.653] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "azurelib-neo-1.21.1-3.1.3.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.656] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "balloons_by_doriteam-1.2.2-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.659] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "balm-neoforge-1.21.1-21.0.56.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.663] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "bellsandwhistles-0.4.7-1.21.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.667] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "bettercombat-neoforge-2.3.2+1.21.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.670] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "BetterF3-11.0.3-NeoForge-1.21.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.674] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "bigger_ae2-1.21.1-1.4.8.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.679] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "boatiview-neoforge-0.0.6-1.21.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.683] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "bookshelf-neoforge-1.21.1-21.1.81.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.687] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "BrewinAndChewin-neoforge-4.4.2+1.21.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.691] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "BridgingMod-2.6.2+1.21.1.neoforge-release.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.695] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "builders-bounty-0.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.698] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "BuildingWands-neoforge-MC1.21.1-3.0.2.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.702] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "caelus-neoforge-7.0.1+1.21.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.705] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "capturexp-neoforge-1.7.3-1.3.0.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.707] [main/WARN] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Skipping jar. File mods\cardinal-components-api-6.1.3.jar is a Fabric mod and cannot be loaded
[22Mar2026 11:58:53.711] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "carryon-neoforge-1.21.1-2.2.4.4.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.715] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "chat_heads-0.15.0-neoforge-1.21.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.719] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "chatanimation-neoforge-1.21.1-1.1.3.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.722] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "chefsdelight-1.0.5-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.724] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cherishedworlds-neoforge-10.1.1+1.21.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.744] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "chipped-neoforge-1.21.1-4.0.2.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.747] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Chunky-NeoForge-1.4.23.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.753] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cloth-config-15.0.140-neoforge.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.757] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Clumps-neoforge-1.21.1-19.0.0.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.762] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cobbleloots-neoforge-2.2.2.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.787] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Cobblemon-neoforge-1.7.3+1.21.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.791] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cobblemonintegrations-neoforge-1.21.1-1.1.5.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.794] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "CobblemonSizeVariationNeoforge-1.4.0+1.7.0.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.798] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cobblenav-neoforge-2.2.5.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.800] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Cobbreeding-neoforge-2.2.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.804] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "collective-1.21.1-8.13.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.808] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "comforts-neoforge-9.0.5+1.21.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.815] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "configured-neoforge-1.21.1-2.6.3.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.818] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "connectivity-1.21.1-7.6.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.821] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ConnectorExtras-1.12.1+1.21.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.825] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "continuity-3.0.0+1.21.neoforge.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.847] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Controlling-neoforge-1.21.1-19.0.5.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.851] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cookingforblockheads-neoforge-1.21.1-21.1.18.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.854] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "copycats-3.0.4+mc.1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.857] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "crawl-0.14.9.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.862] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Create Encased-1.21.1-1.8-ht2.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.866] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Create Quality of Life-1.21.1-1.6.2-fix1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.876] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create-1.21.1-6.0.9.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.880] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create-central-kitchen-2.3.0.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.883] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create-confectionery1.21.1_v1.1.2.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.887] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create-dragons-plus-1.8.7.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.890] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create-enchantment-industry-2.3.0.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.894] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create-integrated-farming-1.2.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.897] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create-man-of-many-planes-1.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.899] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create-renewable-netherite-2.0.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.902] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create-stones-2.0.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.905] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create-stuff-additions1.21.1_v2.1.0e.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.909] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_connected-1.1.13-mc1.21.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.913] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_enchantment_industry_plus-1.1.1-1.21.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.916] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_fuel_motor-1.2.2.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.919] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_ltab-3.8.2.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.922] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_mechanical_spawner-1.21.1-1.3.0-6.0.8.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.925] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_power_loader-2.0.3-mc1.21.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
[22Mar2026 11:58:53.927] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_structures_arise-173.46.45 Release-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\kapsikkum\AppData\Roaming\PrismLauncher\instances\modpack\minecraft\mods}, reader: mod manifest]
